"","Subject","Condition","ListNum","Block","Recall","Direction","Jol"
"3526",83,"C",6,2,0,"F",89
"3527",83,"C",7,2,0,"F",60
"3528",83,"C",8,2,0,"F",40
"3529",83,"C",9,2,1,"F",90
"3530",83,"C",10,2,1,"F",80
"3531",83,"C",11,2,1,"F",90
"3532",83,"C",12,2,0,"F",60
"3533",83,"C",13,2,1,"F",95
"3534",83,"C",14,2,1,"F",80
"3535",83,"C",15,2,1,"F",90
"3536",83,"C",16,2,1,"F",80
"3537",83,"C",17,2,1,"F",90
"3538",83,"C",18,2,1,"F",75
"3539",83,"C",19,2,1,"F",90
"3540",83,"C",20,2,0,"F",90
"3541",83,"C",21,2,0,"B",75
"3542",83,"C",22,2,0,"B",75
"3543",83,"C",23,2,0,"B",90
"3544",83,"C",24,2,1,"B",67
"3545",83,"C",25,2,0,"B",60
"3546",83,"C",26,2,0,"B",90
"3547",83,"C",27,2,0,"B",6
"3548",83,"C",28,2,0,"B",80
"3549",83,"C",29,2,0,"B",90
"3550",83,"C",30,2,0,"B",100
"3551",83,"C",31,2,0,"B",85
"3552",83,"C",32,2,0,"B",80
"3553",83,"C",33,2,0,"B",98
"3554",83,"C",34,2,0,"B",50
"3555",83,"C",35,2,0,"B",91
"3556",83,"C",36,2,0,"B",50
"3557",83,"C",37,2,0,"B",50
"3558",83,"C",38,2,0,"B",90
"3559",83,"C",39,2,1,"B",90
"3560",83,"C",40,2,0,"B",80
"3561",83,"C",41,2,0,"S",90
"3562",83,"C",42,2,0,"S",100
"3563",83,"C",43,2,1,"S",100
"3564",83,"C",44,2,1,"S",8
"3565",83,"C",45,2,1,"S",70
"3566",83,"C",46,2,1,"S",90
"3567",83,"C",47,2,0,"S",80
"3568",83,"C",48,2,0,"S",80
"3569",83,"C",49,2,0,"S",89
"3570",83,"C",50,2,1,"S",99
"3571",83,"C",51,2,0,"S",80
"3572",83,"C",52,2,0,"S",91
"3573",83,"C",53,2,0,"S",70
"3574",83,"C",54,2,1,"S",89
"3575",83,"C",55,2,1,"S",70
"3576",83,"C",56,2,1,"S",90
"3577",83,"C",57,2,0,"S",36
"3578",83,"C",58,2,1,"S",100
"3579",83,"C",59,2,1,"S",70
"3580",83,"C",60,2,1,"S",2
"3581",83,"C",61,2,0,"U",30
"3582",83,"C",62,2,0,"U",12
"3583",83,"C",63,2,0,"U",3
"3584",83,"C",64,2,0,"U",43
"3585",83,"C",65,2,0,"U",0
"3586",83,"C",66,2,0,"U",60
"3587",83,"C",67,2,0,"U",7
"3588",83,"C",68,2,0,"U",30
"3589",83,"C",69,2,0,"U",40
"3590",83,"C",70,2,0,"U",30
"3591",83,"C",71,2,0,"U",10
"3592",83,"C",72,2,0,"U",95
"3593",83,"C",73,2,0,"U",77
"3594",83,"C",74,2,0,"U",3
"3595",83,"C",75,2,0,"U",0
"3596",83,"C",76,2,0,"U",40
"3597",83,"C",77,2,0,"U",0
"3598",83,"C",78,2,0,"U",15
"3599",83,"C",79,2,1,"U",20
"3600",83,"C",80,2,0,"U",3
"3601",87,"C",1,2,0,"F",9
"3602",87,"C",2,2,1,"F",90
"3603",87,"C",3,2,0,"F",90
"3604",87,"C",4,2,1,"F",90
"3605",87,"C",5,2,0,"F",98
"3606",87,"C",6,2,0,"F",7
"3607",87,"C",7,2,1,"F",90
"3608",87,"C",8,2,1,"F",90
"3609",87,"C",9,2,0,"F",0
"3610",87,"C",10,2,0,"F",90
"3611",87,"C",11,2,1,"F",0
"3612",87,"C",12,2,0,"F",90
"3613",87,"C",13,2,1,"F",90
"3614",87,"C",14,2,0,"F",90
"3615",87,"C",15,2,0,"F",90
"3616",87,"C",16,2,0,"F",90
"3617",87,"C",17,2,0,"F",9
"3618",87,"C",18,2,1,"F",90
"3619",87,"C",19,2,1,"F",90
"3620",87,"C",20,2,1,"F",90
"3621",87,"C",21,2,0,"B",90
"3622",87,"C",22,2,1,"B",90
"3623",87,"C",23,2,0,"B",90
"3624",87,"C",24,2,0,"B",90
"3625",87,"C",25,2,0,"B",8
"3626",87,"C",26,2,0,"B",90
"3627",87,"C",27,2,0,"B",90
"3628",87,"C",28,2,0,"B",90
"3629",87,"C",29,2,0,"B",90
"3630",87,"C",30,2,0,"B",90
"3631",87,"C",31,2,0,"B",90
"3632",87,"C",32,2,0,"B",90
"3633",87,"C",33,2,1,"B",90
"3634",87,"C",34,2,0,"B",9
"3635",87,"C",35,2,0,"B",90
"3636",87,"C",36,2,0,"B",90
"3637",87,"C",37,2,0,"B",90
"3638",87,"C",38,2,0,"B",90
"3639",87,"C",39,2,0,"B",90
"3640",87,"C",40,2,0,"B",8
"3641",87,"C",41,2,1,"S",90
"3642",87,"C",42,2,0,"S",89
"3643",87,"C",43,2,1,"S",90
"3644",87,"C",44,2,1,"S",90
"3645",87,"C",45,2,0,"S",90
"3646",87,"C",46,2,0,"S",90
"3647",87,"C",47,2,1,"S",90
"3648",87,"C",48,2,0,"S",90
"3649",87,"C",49,2,0,"S",9
"3650",87,"C",50,2,0,"S",90
"3651",87,"C",51,2,0,"S",90
"3652",87,"C",52,2,0,"S",90
"3653",87,"C",53,2,0,"S",90
"3654",87,"C",54,2,0,"S",90
"3655",87,"C",55,2,0,"S",90
"3656",87,"C",56,2,0,"S",90
"3657",87,"C",57,2,0,"S",90
"3658",87,"C",58,2,1,"S",90
"3659",87,"C",59,2,0,"S",90
"3660",87,"C",60,2,0,"S",8
"3661",87,"C",61,2,0,"U",9
"3662",87,"C",62,2,0,"U",3
"3663",87,"C",63,2,0,"U",1
"3664",87,"C",64,2,0,"U",8
"3665",87,"C",65,2,0,"U",7
"3666",87,"C",66,2,0,"U",5
"3667",87,"C",67,2,0,"U",8
"3668",87,"C",68,2,0,"U",7
"3669",87,"C",69,2,0,"U",7
"3670",87,"C",70,2,0,"U",6
"3671",87,"C",71,2,0,"U",8
"3672",87,"C",72,2,1,"U",90
"3673",87,"C",73,2,0,"U",9
"3674",87,"C",74,2,0,"U",0
"3675",87,"C",75,2,0,"U",7
"3676",87,"C",76,2,0,"U",9
"3677",87,"C",77,2,0,"U",9
"3678",87,"C",78,2,0,"U",7
"3679",87,"C",79,2,0,"U",7
"3680",87,"C",80,2,0,"U",9
"3681",91,"C",1,2,0,"F",55
"3682",91,"C",2,2,1,"F",100
"3683",91,"C",3,2,0,"F",90
"3684",91,"C",4,2,1,"F",100
"3685",91,"C",5,2,1,"F",55
"3686",91,"C",6,2,0,"F",25
"3687",91,"C",7,2,0,"F",95
"3688",91,"C",8,2,0,"F",100
"3689",91,"C",9,2,1,"F",85
"3690",91,"C",10,2,0,"F",100
"3691",91,"C",11,2,1,"F",75
"3692",91,"C",12,2,1,"F",100
"3693",91,"C",13,2,0,"F",100
"3694",91,"C",14,2,1,"F",100
"3695",91,"C",15,2,1,"F",100
"3696",91,"C",16,2,1,"F",80
"3697",91,"C",17,2,1,"F",100
"3698",91,"C",18,2,0,"F",100
"3699",91,"C",19,2,0,"F",75
"3700",91,"C",20,2,1,"F",100
"3701",91,"C",21,2,0,"B",100
"3702",91,"C",22,2,0,"B",100
"3703",91,"C",23,2,1,"B",100
"3704",91,"C",24,2,0,"B",25
"3705",91,"C",25,2,0,"B",75
"3706",91,"C",26,2,0,"B",45
"3707",91,"C",27,2,0,"B",85
"3708",91,"C",28,2,0,"B",95
"3709",91,"C",29,2,0,"B",75
"3710",91,"C",30,2,0,"B",75
"3711",91,"C",31,2,0,"B",1000
"3712",91,"C",32,2,1,"B",65
"3713",91,"C",33,2,0,"B",75
"3714",91,"C",34,2,0,"B",100
"3715",91,"C",35,2,0,"B",65
"3716",91,"C",36,2,0,"B",100
"3717",91,"C",37,2,0,"B",95
"3718",91,"C",38,2,0,"B",85
"3719",91,"C",39,2,0,"B",95
"3720",91,"C",40,2,0,"B",75
"3721",91,"C",41,2,0,"S",100
"3722",91,"C",42,2,1,"S",100
"3723",91,"C",43,2,0,"S",100
"3724",91,"C",44,2,1,"S",85
"3725",91,"C",45,2,1,"S",100
"3726",91,"C",46,2,0,"S",44
"3727",91,"C",47,2,1,"S",55
"3728",91,"C",48,2,0,"S",100
"3729",91,"C",49,2,0,"S",100
"3730",91,"C",50,2,0,"S",100
"3731",91,"C",51,2,0,"S",100
"3732",91,"C",52,2,0,"S",100
"3733",91,"C",53,2,0,"S",100
"3734",91,"C",54,2,1,"S",100
"3735",91,"C",55,2,0,"S",65
"3736",91,"C",56,2,0,"S",100
"3737",91,"C",57,2,0,"S",70
"3738",91,"C",58,2,1,"S",100
"3739",91,"C",59,2,0,"S",65
"3740",91,"C",60,2,0,"S",35
"3741",91,"C",61,2,0,"U",95
"3742",91,"C",62,2,0,"U",45
"3743",91,"C",63,2,0,"U",15
"3744",91,"C",64,2,0,"U",65
"3745",91,"C",65,2,0,"U",55
"3746",91,"C",66,2,0,"U",35
"3747",91,"C",67,2,0,"U",45
"3748",91,"C",68,2,0,"U",65
"3749",91,"C",69,2,0,"U",60
"3750",91,"C",70,2,0,"U",25
"3751",91,"C",71,2,0,"U",74
"3752",91,"C",72,2,0,"U",100
"3753",91,"C",73,2,0,"U",60
"3754",91,"C",74,2,0,"U",50
"3755",91,"C",75,2,0,"U",45
"3756",91,"C",76,2,0,"U",35
"3757",91,"C",77,2,0,"U",0
"3758",91,"C",78,2,0,"U",100
"3759",91,"C",79,2,0,"U",45
"3760",91,"C",80,2,0,"U",30
"3761",95,"C",1,2,1,"F",47
"3762",95,"C",2,2,1,"F",12
"3763",95,"C",3,2,1,"F",65
"3764",95,"C",4,2,1,"F",25
"3765",95,"C",5,2,1,"F",23
"3766",95,"C",6,2,0,"F",27
"3767",95,"C",7,2,0,"F",29
"3768",95,"C",8,2,1,"F",26
"3769",95,"C",9,2,1,"F",22
"3770",95,"C",10,2,0,"F",36
"3771",95,"C",11,2,0,"F",23
"3772",95,"C",12,2,0,"F",36
"3773",95,"C",13,2,1,"F",35
"3774",95,"C",14,2,1,"F",100
"3775",95,"C",15,2,1,"F",39
"3776",95,"C",16,2,1,"F",87
"3777",95,"C",17,2,1,"F",43
"3778",95,"C",18,2,1,"F",50
"3779",95,"C",19,2,0,"F",35
"3780",95,"C",20,2,1,"F",87
"3781",95,"C",21,2,0,"B",23
"3782",95,"C",22,2,0,"B",16
"3783",95,"C",23,2,1,"B",47
"3784",95,"C",24,2,1,"B",35
"3785",95,"C",25,2,1,"B",21
"3786",95,"C",26,2,1,"B",12
"3787",95,"C",27,2,0,"B",36
"3788",95,"C",28,2,0,"B",30
"3789",95,"C",29,2,0,"B",54
"3790",95,"C",30,2,0,"B",48
"3791",95,"C",31,2,1,"B",39
"3792",95,"C",32,2,0,"B",47
"3793",95,"C",33,2,1,"B",28
"3794",95,"C",34,2,1,"B",15
"3795",95,"C",35,2,0,"B",42
"3796",95,"C",36,2,1,"B",36
"3797",95,"C",37,2,0,"B",44
"3798",95,"C",38,2,0,"B",28
"3799",95,"C",39,2,1,"B",34
"3800",95,"C",40,2,0,"B",21
"3801",95,"C",41,2,1,"S",38
"3802",95,"C",42,2,1,"S",87
"3803",95,"C",43,2,1,"S",45
"3804",95,"C",44,2,1,"S",28
"3805",95,"C",45,2,1,"S",26
"3806",95,"C",46,2,1,"S",89
"3807",95,"C",47,2,0,"S",40
"3808",95,"C",48,2,1,"S",87
"3809",95,"C",49,2,0,"S",25
"3810",95,"C",50,2,1,"S",16
"3811",95,"C",51,2,1,"S",38
"3812",95,"C",52,2,0,"S",43
"3813",95,"C",53,2,0,"S",39
"3814",95,"C",54,2,1,"S",52
"3815",95,"C",55,2,1,"S",32
"3816",95,"C",56,2,1,"S",57
"3817",95,"C",57,2,0,"S",36
"3818",95,"C",58,2,1,"S",46
"3819",95,"C",59,2,1,"S",27
"3820",95,"C",60,2,0,"S",28
"3821",95,"C",61,2,1,"U",16
"3822",95,"C",62,2,0,"U",43
"3823",95,"C",63,2,0,"U",26
"3824",95,"C",64,2,0,"U",17
"3825",95,"C",65,2,0,"U",54
"3826",95,"C",66,2,0,"U",47
"3827",95,"C",67,2,0,"U",19
"3828",95,"C",68,2,0,"U",22
"3829",95,"C",69,2,0,"U",17
"3830",95,"C",70,2,1,"U",21
"3831",95,"C",71,2,0,"U",17
"3832",95,"C",72,2,1,"U",10
"3833",95,"C",73,2,0,"U",27
"3834",95,"C",74,2,0,"U",50
"3835",95,"C",75,2,0,"U",15
"3836",95,"C",76,2,0,"U",27
"3837",95,"C",77,2,0,"U",37
"3838",95,"C",78,2,0,"U",38
"3839",95,"C",79,2,0,"U",41
"3840",95,"C",80,2,1,"U",23
"3841",99,"C",1,2,0,"F",50
"3842",99,"C",2,2,1,"F",40
"3843",99,"C",3,2,1,"F",90
"3844",99,"C",4,2,1,"F",65
"3845",99,"C",5,2,1,"F",65
"3846",99,"C",6,2,1,"F",50
"3847",99,"C",7,2,1,"F",70
"3848",99,"C",8,2,0,"F",70
"3849",99,"C",9,2,1,"F",70
"3850",99,"C",10,2,1,"F",45
"3851",99,"C",11,2,1,"F",75
"3852",99,"C",12,2,1,"F",45
"3853",99,"C",13,2,0,"F",80
"3854",99,"C",14,2,1,"F",75
"3855",99,"C",15,2,1,"F",45
"3856",99,"C",16,2,1,"F",100
"3857",99,"C",17,2,1,"F",60
"3858",99,"C",18,2,1,"F",75
"3859",99,"C",19,2,1,"F",85
"3860",99,"C",20,2,1,"F",95
"3861",99,"C",21,2,0,"B",35
"3862",99,"C",22,2,0,"B",10
"3863",99,"C",23,2,0,"B",80
"3864",99,"C",24,2,0,"B",25
"3865",99,"C",25,2,0,"B",1
"3866",99,"C",26,2,1,"B",35
"3867",99,"C",27,2,1,"B",75
"3868",99,"C",28,2,0,"B",45
"3869",99,"C",29,2,0,"B",45
"3870",99,"C",30,2,0,"B",35
"3871",99,"C",31,2,0,"B",75
"3872",99,"C",32,2,1,"B",45
"3873",99,"C",33,2,0,"B",22
"3874",99,"C",34,2,0,"B",10
"3875",99,"C",35,2,0,"B",35
"3876",99,"C",36,2,1,"B",30
"3877",99,"C",37,2,0,"B",60
"3878",99,"C",38,2,1,"B",65
"3879",99,"C",39,2,1,"B",65
"3880",99,"C",40,2,1,"B",65
"3881",99,"C",41,2,1,"S",80
"3882",99,"C",42,2,1,"S",85
"3883",99,"C",43,2,1,"S",60
"3884",99,"C",44,2,0,"S",55
"3885",99,"C",45,2,1,"S",70
"3886",99,"C",46,2,1,"S",70
"3887",99,"C",47,2,0,"S",50
"3888",99,"C",48,2,0,"S",70
"3889",99,"C",49,2,0,"S",35
"3890",99,"C",50,2,1,"S",85
"3891",99,"C",51,2,1,"S",65
"3892",99,"C",52,2,1,"S",85
"3893",99,"C",53,2,1,"S",85
"3894",99,"C",54,2,1,"S",85
"3895",99,"C",55,2,1,"S",65
"3896",99,"C",56,2,1,"S",65
"3897",99,"C",57,2,0,"S",45
"3898",99,"C",58,2,0,"S",100
"3899",99,"C",59,2,1,"S",75
"3900",99,"C",60,2,0,"S",25
"3901",99,"C",61,2,1,"U",10
"3902",99,"C",62,2,0,"U",10
"3903",99,"C",63,2,0,"U",10
"3904",99,"C",64,2,0,"U",10
"3905",99,"C",65,2,0,"U",10
"3906",99,"C",66,2,0,"U",10
"3907",99,"C",67,2,0,"U",10
"3908",99,"C",68,2,0,"U",10
"3909",99,"C",69,2,1,"U",65
"3910",99,"C",70,2,0,"U",10
"3911",99,"C",71,2,0,"U",10
"3912",99,"C",72,2,1,"U",85
"3913",99,"C",73,2,0,"U",10
"3914",99,"C",74,2,0,"U",76
"3915",99,"C",75,2,0,"U",10
"3916",99,"C",76,2,0,"U",20
"3917",99,"C",77,2,0,"U",10
"3918",99,"C",78,2,0,"U",10
"3919",99,"C",79,2,0,"U",10
"3920",99,"C",80,2,0,"U",10
"3921",103,"C",1,2,0,"F",95
"3922",103,"C",2,2,1,"F",90
"3923",103,"C",3,2,1,"F",85
"3924",103,"C",4,2,1,"F",90
"3925",103,"C",5,2,1,"F",50
"3926",103,"C",6,2,1,"F",90
"3927",103,"C",7,2,1,"F",75
"3928",103,"C",8,2,1,"F",100
"3929",103,"C",9,2,1,"F",90
"3930",103,"C",10,2,1,"F",100
"3931",103,"C",11,2,1,"F",50
"3932",103,"C",12,2,0,"F",100
"3933",103,"C",13,2,1,"F",95
"3934",103,"C",14,2,0,"F",100
"3935",103,"C",15,2,0,"F",100
"3936",103,"C",16,2,1,"F",100
"3937",103,"C",17,2,1,"F",100
"3938",103,"C",18,2,1,"F",50
"3939",103,"C",19,2,1,"F",95
"3940",103,"C",20,2,1,"F",85
"3941",103,"C",21,2,0,"B",65
"3942",103,"C",22,2,1,"B",85
"3943",103,"C",23,2,0,"B",100
"3944",103,"C",24,2,0,"B",50
"3945",103,"C",25,2,0,"B",20
"3946",103,"C",26,2,0,"B",90
"3947",103,"C",27,2,0,"B",50
"3948",103,"C",28,2,1,"B",100
"3949",103,"C",29,2,0,"B",65
"3950",103,"C",30,2,0,"B",100
"3951",103,"C",31,2,0,"B",100
"3952",103,"C",32,2,1,"B",30
"3953",103,"C",33,2,0,"B",100
"3954",103,"C",34,2,0,"B",75
"3955",103,"C",35,2,0,"B",50
"3956",103,"C",36,2,0,"B",50
"3957",103,"C",37,2,1,"B",90
"3958",103,"C",38,2,0,"B",90
"3959",103,"C",39,2,0,"B",95
"3960",103,"C",40,2,1,"B",75
"3961",103,"C",41,2,1,"S",100
"3962",103,"C",42,2,0,"S",75
"3963",103,"C",43,2,1,"S",95
"3964",103,"C",44,2,1,"S",100
"3965",103,"C",45,2,1,"S",95
"3966",103,"C",46,2,1,"S",65
"3967",103,"C",47,2,1,"S",90
"3968",103,"C",48,2,1,"S",100
"3969",103,"C",49,2,1,"S",100
"3970",103,"C",50,2,1,"S",100
"3971",103,"C",51,2,0,"S",75
"3972",103,"C",52,2,0,"S",100
"3973",103,"C",53,2,1,"S",65
"3974",103,"C",54,2,1,"S",25
"3975",103,"C",55,2,1,"S",100
"3976",103,"C",56,2,1,"S",100
"3977",103,"C",57,2,1,"S",45
"3978",103,"C",58,2,0,"S",100
"3979",103,"C",59,2,1,"S",100
"3980",103,"C",60,2,0,"S",0
"3981",103,"C",61,2,0,"U",30
"3982",103,"C",62,2,0,"U",0
"3983",103,"C",63,2,0,"U",50
"3984",103,"C",64,2,0,"U",0
"3985",103,"C",65,2,0,"U",0
"3986",103,"C",66,2,0,"U",10
"3987",103,"C",67,2,0,"U",60
"3988",103,"C",68,2,0,"U",0
"3989",103,"C",69,2,0,"U",25
"3990",103,"C",70,2,0,"U",25
"3991",103,"C",71,2,0,"U",0
"3992",103,"C",72,2,1,"U",100
"3993",103,"C",73,2,1,"U",30
"3994",103,"C",74,2,0,"U",0
"3995",103,"C",75,2,0,"U",25
"3996",103,"C",76,2,0,"U",35
"3997",103,"C",77,2,0,"U",40
"3998",103,"C",78,2,0,"U",50
"3999",103,"C",79,2,0,"U",25
"4000",103,"C",80,2,0,"U",0
"4001",80,"D",1,1,1,"F",78
"4002",80,"D",2,1,1,"F",95
"4003",80,"D",3,1,1,"F",100
"4004",80,"D",4,1,1,"F",95
"4005",80,"D",5,1,1,"F",85
"4006",80,"D",6,1,0,"F",67
"4007",80,"D",7,1,1,"F",89
"4008",80,"D",8,1,1,"F",95
"4009",80,"D",9,1,1,"F",95
"4010",80,"D",10,1,1,"F",85
"4011",80,"D",11,1,1,"F",95
"4012",80,"D",12,1,0,"F",65
"4013",80,"D",13,1,1,"F",85
"4014",80,"D",14,1,1,"F",67
"4015",80,"D",15,1,1,"F",95
"4016",80,"D",16,1,0,"F",95
"4017",80,"D",17,1,0,"F",85
"4018",80,"D",18,1,1,"F",99
"4019",80,"D",19,1,1,"F",100
"4020",80,"D",20,1,1,"F",87
"4021",80,"D",21,1,0,"B",85
"4022",80,"D",22,1,0,"B",54
"4023",80,"D",23,1,0,"B",95
"4024",80,"D",24,1,0,"B",78
"4025",80,"D",25,1,0,"B",67
"4026",80,"D",26,1,0,"B",68
"4027",80,"D",27,1,0,"B",85
"4028",80,"D",28,1,0,"B",99
"4029",80,"D",29,1,0,"B",65
"4030",80,"D",30,1,0,"B",98
"4031",80,"D",31,1,0,"B",95
"4032",80,"D",32,1,0,"B",85
"4033",80,"D",33,1,0,"B",78
"4034",80,"D",34,1,0,"B",56
"4035",80,"D",35,1,0,"B",96
"4036",80,"D",36,1,0,"B",56
"4037",80,"D",37,1,0,"B",50
"4038",80,"D",38,1,1,"B",76
"4039",80,"D",39,1,0,"B",56
"4040",80,"D",40,1,0,"B",100
"4041",80,"D",41,1,1,"S",95
"4042",80,"D",42,1,0,"S",86
"4043",80,"D",43,1,1,"S",95
"4044",80,"D",44,1,1,"S",97
"4045",80,"D",45,1,1,"S",67
"4046",80,"D",46,1,1,"S",78
"4047",80,"D",47,1,1,"S",95
"4048",80,"D",48,1,0,"S",99
"4049",80,"D",49,1,1,"S",95
"4050",80,"D",50,1,1,"S",95
"4051",80,"D",51,1,0,"S",98
"4052",80,"D",52,1,0,"S",99
"4053",80,"D",53,1,0,"S",87
"4054",80,"D",54,1,1,"S",75
"4055",80,"D",55,1,1,"S",99
"4056",80,"D",56,1,1,"S",95
"4057",80,"D",57,1,1,"S",100
"4058",80,"D",58,1,1,"S",100
"4059",80,"D",59,1,0,"S",98
"4060",80,"D",60,1,0,"S",70
"4061",80,"D",61,1,0,"U",45
"4062",80,"D",62,1,0,"U",67
"4063",80,"D",63,1,0,"U",67
"4064",80,"D",64,1,0,"U",67
"4065",80,"D",65,1,0,"U",78
"4066",80,"D",66,1,0,"U",79
"4067",80,"D",67,1,0,"U",56
"4068",80,"D",68,1,0,"U",76
"4069",80,"D",69,1,0,"U",50
"4070",80,"D",70,1,0,"U",56
"4071",80,"D",71,1,0,"U",78
"4072",80,"D",72,1,1,"U",100
"4073",80,"D",73,1,0,"U",56
"4074",80,"D",74,1,0,"U",65
"4075",80,"D",75,1,0,"U",67
"4076",80,"D",76,1,0,"U",78
"4077",80,"D",77,1,0,"U",78
"4078",80,"D",78,1,0,"U",67
"4079",80,"D",79,1,0,"U",87
"4080",80,"D",80,1,0,"U",76
"4081",84,"D",1,1,0,"F",59
"4082",84,"D",2,1,1,"F",10
"4083",84,"D",3,1,0,"F",78
"4084",84,"D",4,1,0,"F",6
"4085",84,"D",5,1,0,"F",0
"4086",84,"D",6,1,0,"F",11
"4087",84,"D",7,1,1,"F",90
"4088",84,"D",8,1,0,"F",100
"4089",84,"D",9,1,1,"F",69
"4090",84,"D",10,1,1,"F",100
"4091",84,"D",11,1,1,"F",100
"4092",84,"D",12,1,1,"F",50
"4093",84,"D",13,1,1,"F",99
"4094",84,"D",14,1,1,"F",20
"4095",84,"D",15,1,1,"F",90
"4096",84,"D",16,1,0,"F",79
"4097",84,"D",17,1,1,"F",42
"4098",84,"D",18,1,0,"F",90
"4099",84,"D",19,1,1,"F",48
"4100",84,"D",20,1,0,"F",90
"4101",84,"D",21,1,0,"B",100
"4102",84,"D",22,1,0,"B",78
"4103",84,"D",23,1,1,"B",6
"4104",84,"D",24,1,0,"B",23
"4105",84,"D",25,1,0,"B",100
"4106",84,"D",26,1,1,"B",89
"4107",84,"D",27,1,0,"B",65
"4108",84,"D",28,1,0,"B",100
"4109",84,"D",29,1,0,"B",80
"4110",84,"D",30,1,0,"B",100
"4111",84,"D",31,1,0,"B",100
"4112",84,"D",32,1,0,"B",55
"4113",84,"D",33,1,0,"B",95
"4114",84,"D",34,1,0,"B",70
"4115",84,"D",35,1,0,"B",100
"4116",84,"D",36,1,0,"B",25
"4117",84,"D",37,1,0,"B",45
"4118",84,"D",38,1,0,"B",9
"4119",84,"D",39,1,0,"B",100
"4120",84,"D",40,1,0,"B",90
"4121",84,"D",41,1,0,"S",79
"4122",84,"D",42,1,0,"S",37
"4123",84,"D",43,1,0,"S",100
"4124",84,"D",44,1,0,"S",45
"4125",84,"D",45,1,0,"S",0
"4126",84,"D",46,1,0,"S",10
"4127",84,"D",47,1,0,"S",87
"4128",84,"D",48,1,1,"S",100
"4129",84,"D",49,1,1,"S",80
"4130",84,"D",50,1,0,"S",44
"4131",84,"D",51,1,1,"S",100
"4132",84,"D",52,1,1,"S",100
"4133",84,"D",53,1,0,"S",100
"4134",84,"D",54,1,0,"S",5
"4135",84,"D",55,1,0,"S",89
"4136",84,"D",56,1,1,"S",90
"4137",84,"D",57,1,0,"S",80
"4138",84,"D",58,1,1,"S",69
"4139",84,"D",59,1,0,"S",39
"4140",84,"D",60,1,0,"S",67
"4141",84,"D",61,1,0,"U",45
"4142",84,"D",62,1,0,"U",49
"4143",84,"D",63,1,0,"U",10
"4144",84,"D",64,1,0,"U",65
"4145",84,"D",65,1,0,"U",33
"4146",84,"D",66,1,0,"U",10
"4147",84,"D",67,1,0,"U",100
"4148",84,"D",68,1,0,"U",90
"4149",84,"D",69,1,0,"U",0
"4150",84,"D",70,1,0,"U",30
"4151",84,"D",71,1,0,"U",10
"4152",84,"D",72,1,1,"U",100
"4153",84,"D",73,1,0,"U",100
"4154",84,"D",74,1,0,"U",100
"4155",84,"D",75,1,0,"U",66
"4156",84,"D",76,1,1,"U",9
"4157",84,"D",77,1,0,"U",5
"4158",84,"D",78,1,0,"U",100
"4159",84,"D",79,1,0,"U",100
"4160",84,"D",80,1,0,"U",60
"4161",88,"D",1,1,1,"F",100
"4162",88,"D",2,1,1,"F",100
"4163",88,"D",3,1,0,"F",100
"4164",88,"D",4,1,0,"F",82
"4165",88,"D",5,1,0,"F",86
"4166",88,"D",6,1,0,"F",70
"4167",88,"D",7,1,0,"F",96
"4168",88,"D",8,1,0,"F",100
"4169",88,"D",9,1,1,"F",97
"4170",88,"D",10,1,1,"F",89
"4171",88,"D",11,1,1,"F",90
"4172",88,"D",12,1,1,"F",100
"4173",88,"D",13,1,1,"F",93
"4174",88,"D",14,1,0,"F",89
"4175",88,"D",15,1,1,"F",77
"4176",88,"D",16,1,0,"F",86
"4177",88,"D",17,1,1,"F",100
"4178",88,"D",18,1,1,"F",100
"4179",88,"D",19,1,1,"F",100
"4180",88,"D",20,1,0,"F",100
"4181",88,"D",21,1,0,"B",82
"4182",88,"D",22,1,0,"B",88
"4183",88,"D",23,1,0,"B",100
"4184",88,"D",24,1,0,"B",69
"4185",88,"D",25,1,0,"B",12
"4186",88,"D",26,1,0,"B",100
"4187",88,"D",27,1,0,"B",83
"4188",88,"D",28,1,0,"B",100
"4189",88,"D",29,1,0,"B",100
"4190",88,"D",30,1,0,"B",95
"4191",88,"D",31,1,0,"B",100
"4192",88,"D",32,1,0,"B",93
"4193",88,"D",33,1,0,"B",93
"4194",88,"D",34,1,0,"B",72
"4195",88,"D",35,1,0,"B",100
"4196",88,"D",36,1,0,"B",35
"4197",88,"D",37,1,0,"B",56
"4198",88,"D",38,1,0,"B",14
"4199",88,"D",39,1,0,"B",73
"4200",88,"D",40,1,0,"B",100
"4201",88,"D",41,1,1,"S",70
"4202",88,"D",42,1,1,"S",100
"4203",88,"D",43,1,0,"S",69
"4204",88,"D",44,1,0,"S",91
"4205",88,"D",45,1,0,"S",40
"4206",88,"D",46,1,0,"S",88
"4207",88,"D",47,1,1,"S",90
"4208",88,"D",48,1,1,"S",100
"4209",88,"D",49,1,0,"S",100
"4210",88,"D",50,1,1,"S",100
"4211",88,"D",51,1,1,"S",100
"4212",88,"D",52,1,0,"S",100
"4213",88,"D",53,1,1,"S",100
"4214",88,"D",54,1,0,"S",72
"4215",88,"D",55,1,0,"S",97
"4216",88,"D",56,1,1,"S",88
"4217",88,"D",57,1,0,"S",41
"4218",88,"D",58,1,0,"S",70
"4219",88,"D",59,1,1,"S",100
"4220",88,"D",60,1,0,"S",78
"4221",88,"D",61,1,0,"U",74
"4222",88,"D",62,1,0,"U",63
"4223",88,"D",63,1,0,"U",44
