Subject,Block,ListNum,cue_target,cue_target,Task,RT,Direction
30,2,62,Dietary - Sacking,Dietary ,JOL,3388,U
30,2,63,Park - Hungry,Park ,JOL,2536,U
30,2,64,Lift - Woman,Lift ,JOL,6303,U
30,2,65,Soon - Belt,Soon ,JOL,4200,U
30,2,66,Discover - Floor,Discover ,JOL,3013,U
30,2,67,Death - Business,Death ,JOL,1913,U
30,2,68,Debate - Sight,Debate ,JOL,5345,U
30,2,69,Artery - Bronze,Artery ,JOL,4836,U
30,2,70,Fix - Hand,Fix ,JOL,2820,U
30,2,71,Machine - Position,Machine ,JOL,1605,U
30,2,72,Happy - Car,Happy ,JOL,4013,U
30,2,73,Allow - Tuck,Allow ,JOL,5214,U
30,2,74,Art - Lion,Art ,JOL,2583,U
30,2,75,Strong - Accident,Strong ,JOL,4054,U
30,2,76,Sugar - Riddle,Sugar ,JOL,13795,U
30,2,77,Valley - Add,Valley ,JOL,4552,U
30,2,78,Cash - Would,Cash ,JOL,3103,U
30,2,79,Hide - Sick,Hide ,JOL,2099,U
30,2,80,King - Vase,King ,JOL,6441,U
30,1,1,Extension - ?,Extension ,Recall,4485,F
30,1,2,Clue - ?,Clue ,Recall,3118,F
30,1,3,Cactus - ?,Cactus ,Recall,7865,F
30,1,4,Shoelace - ?,Shoelace ,Recall,2883,F
30,1,5,Detective - ?,Detective ,Recall,3624,F
30,1,6,Adjourn - ?,Adjourn ,Recall,2420,F
30,1,7,Furry - ?,Furry ,Recall,6732,F
30,1,8,Litter - ?,Litter ,Recall,4497,F
30,1,9,Cherry - ?,Cherry ,Recall,3665,F
30,1,10,Scalp - ?,Scalp ,Recall,2192,F
30,1,11,Driver - ?,Driver ,Recall,5147,F
30,1,12,Chop - ?,Chop ,Recall,5107,F
30,1,13,Mule - ?,Mule ,Recall,3425,F
30,1,14,Document - ?,Document ,Recall,1959,F
30,1,15,Incense - ?,Incense ,Recall,6366,F
30,1,16,Dine - ?,Dine ,Recall,2898,F
30,1,17,Shears - ?,Shears ,Recall,2942,F
30,1,18,Feud - ?,Feud ,Recall,2182,F
30,1,19,Chill - ?,Chill ,Recall,6253,F
30,1,20,Affection - ?,Affection ,Recall,4201,F
30,1,21,Turn - ?,Turn ,Recall,3025,B
30,1,22,Car - ?,Car ,Recall,2707,B
30,1,23,Bad - ?,Bad ,Recall,7364,B
30,1,24,Bird - ?,Bird ,Recall,5275,B
30,1,25,Star - ?,Star ,Recall,2696,B
30,1,26,Thread - ?,Thread ,Recall,1614,B
30,1,27,Even - ?,Even ,Recall,6093,B
30,1,28,Pop - ?,Pop ,Recall,3551,B
30,1,29,Fruit - ?,Fruit ,Recall,3009,B
30,1,30,Best - ?,Best ,Recall,2505,B
30,1,31,Cat - ?,Cat ,Recall,9268,B
30,1,32,Glass - ?,Glass ,Recall,3999,B
30,1,33,Dead - ?,Dead ,Recall,3448,B
30,1,34,Plane - ?,Plane ,Recall,2250,B
30,1,35,Fish - ?,Fish ,Recall,5150,B
30,1,36,Baseball - ?,Baseball ,Recall,7962,B
30,1,37,Money - ?,Money ,Recall,2987,B
30,1,38,Honest - ?,Honest ,Recall,2808,B
30,1,39,Sleep - ?,Sleep ,Recall,7679,B
30,1,40,Fight - ?,Fight ,Recall,3742,B
30,1,41,Razor - ?,Razor ,Recall,4415,S
30,1,42,Rights - ?,Rights ,Recall,3070,S
30,1,43,Mason - ?,Mason ,Recall,7754,S
30,1,44,Candle - ?,Candle ,Recall,3237,S
30,1,45,Wrist - ?,Wrist ,Recall,3375,S
30,1,46,Element - ?,Element ,Recall,2115,S
30,1,47,Gone - ?,Gone ,Recall,6124,S
30,1,48,Water,Water,Recall,4983,S
30,1,49,Earth - ?,Earth ,Recall,3198,S
30,1,50,Alone - ?,Alone ,Recall,2005,S
30,1,51,Dry - ?,Dry ,Recall,4352,S
30,1,52,Safety - ?,Safety ,Recall,5186,S
30,1,53,Truth - ?,Truth ,Recall,2125,S
30,1,54,Phone - ?,Phone ,Recall,2194,S
30,1,55,Rod - ?,Rod ,Recall,8056,S
30,1,56,Flea - ?,Flea ,Recall,3211,S
30,1,57,Loud - ?,Loud ,Recall,2275,S
30,1,58,Own - ?,Own ,Recall,1939,S
30,1,59,Tantrum - ?,Tantrum ,Recall,6049,S
30,1,60,Sun - ?,Sun ,Recall,3754,S
30,1,61,Justice - ?,Justice ,Recall,2551,U
30,1,62,Stretch - ?,Stretch ,Recall,2067,U
30,1,63,Give - ?,Give ,Recall,5708,U
30,1,64,Maze - ?,Maze ,Recall,3374,U
30,1,65,Meat - ?,Meat ,Recall,2541,U
30,1,66,Crackle - ?,Crackle ,Recall,1986,U
30,1,67,Shell - ?,Shell ,Recall,5352,U
30,1,68,Listen - ?,Listen ,Recall,2476,U
30,1,69,Keys - ?,Keys ,Recall,2757,U
30,1,70,Cake - ?,Cake ,Recall,1982,U
30,1,71,Name - ?,Name ,Recall,4673,U
30,1,72,Fuzzy - ?,Fuzzy ,Recall,2577,U
30,1,73,Moat - ?,Moat ,Recall,2075,U
30,1,74,Lease - ?,Lease ,Recall,1804,U
30,1,75,Loan - ?,Loan ,Recall,4260,U
30,1,76,Both - ?,Both ,Recall,6385,U
30,1,77,Temperature - ?,Temperature ,Recall,2672,U
30,1,78,Mirror - ?,Mirror ,Recall,2061,U
30,1,79,Main - ?,Main ,Recall,5806,U
30,1,80,Charm - ?,Charm ,Recall,2919,U
30,2,1,Delinquent - ?,Delinquent ,Recall,8221,F
30,2,2,Digestion - ?,Digestion ,Recall,5061,F
30,2,3,Wage - ?,Wage ,Recall,1934,F
30,2,4,Chisel - ?,Chisel ,Recall,8436,F
30,2,5,Editor - ?,Editor ,Recall,5803,F
30,2,6,Hornet - ?,Hornet ,Recall,3866,F
30,2,7,Bitter - ?,Bitter ,Recall,2803,F
30,2,8,Root - ?,Root ,Recall,9029,F
30,2,9,Swan - ?,Swan ,Recall,5584,F
30,2,10,Paw - ?,Paw ,Recall,3270,F
30,2,11,Way - ?,Way ,Recall,3363,F
30,2,12,Hygiene - ?,Hygiene ,Recall,17204,F
30,2,13,Bridge - ?,Bridge ,Recall,4838,F
30,2,14,Geology - ?,Geology ,Recall,3501,F
30,2,15,Revolution - ?,Revolution ,Recall,1752,F
30,2,16,Discussion - ?,Discussion ,Recall,5616,F
30,2,17,Herd - ?,Herd ,Recall,5039,F
30,2,18,Credit - ?,Credit ,Recall,3554,F
30,2,19,Orchid - ?,Orchid ,Recall,2449,F
30,2,20,Tuna - ?,Tuna ,Recall,15233,F
30,2,21,Full - ?,Full ,Recall,4219,B
30,2,22,Drink - ?,Drink ,Recall,4220,B
30,2,23,Dark - ?,Dark ,Recall,3400,B
30,2,24,Take - ?,Take ,Recall,11552,B
30,2,25,Height - ?,Height ,Recall,4413,B
30,2,26,Sentence - ?,Sentence ,Recall,2563,B
30,2,27,Bug - ?,Bug ,Recall,2538,B
30,2,28,Math - ?,Math ,Recall,9656,B
30,2,29,Law - ?,Law ,Recall,5560,B
30,2,30,Great - ?,Great ,Recall,4720,B
30,2,31,Key - ?,Key ,Recall,3067,B
30,2,32,Hot - ?,Hot ,Recall,11482,B
30,2,33,Ball - ?,Ball ,Recall,8323,B
30,2,34,Work - ?,Work ,Recall,3262,B
30,2,35,Hunger - ?,Hunger ,Recall,4730,B
30,2,36,Sleep - ?,Sleep ,Recall,1559,B
30,2,37,Smell - ?,Smell ,Recall,4958,B
30,2,38,Clothes - ?,Clothes ,Recall,4124,B
30,2,39,Plane - ?,Plane ,Recall,2556,B
30,2,40,Fire - ?,Fire ,Recall,2054,B
30,2,41,Due - ?,Due ,Recall,8592,S
30,2,42,Number - ?,Number ,Recall,4923,S
30,2,43,Location - ?,Location ,Recall,1636,S
30,2,44,Dump - ?,Dump ,Recall,157,S
30,2,45,Trial - ?,Trial ,Recall,5597,S
30,2,46,Architecture - ?,Architecture ,Recall,3518,S
30,2,47,Grill - ?,Grill ,Recall,3072,S
30,2,48,Kidney - ?,Kidney ,Recall,104,S
30,2,49,Begin - ?,Begin ,Recall,5474,S
30,2,50,Blow - ?,Blow ,Recall,2728,S
30,2,51,Pop - ?,Pop ,Recall,3865,S
30,2,52,Wine - ?,Wine ,Recall,811,S
30,2,53,Bathroom - ?,Bathroom ,Recall,3957,S
30,2,54,Choice - ?,Choice ,Recall,3526,S
30,2,55,Shoe - ?,Shoe ,Recall,1936,S
30,2,56,Meaning - ?,Meaning ,Recall,1107,S
30,2,57,Lettuce - ?,Lettuce ,Recall,3927,S
30,2,58,Honey - ?,Honey ,Recall,3393,S
30,2,59,Baby - ?,Baby ,Recall,1885,S
30,2,60,Circle - ?,Circle ,Recall,9846,S
30,2,61,Pusher - ?,Pusher ,Recall,3703,U
30,2,62,Dietary - ?,Dietary ,Recall,3370,U
30,2,63,Park - ?,Park ,Recall,2514,U
30,2,64,Lift - ?,Lift ,Recall,6451,U
30,2,65,Soon - ?,Soon ,Recall,4180,U
30,2,66,Discover - ?,Discover ,Recall,3011,U
30,2,67,Death - ?,Death ,Recall,1933,U
30,2,68,Debate - ?,Debate ,Recall,5211,U
30,2,69,Artery - ?,Artery ,Recall,4832,U
30,2,70,Fix - ?,Fix ,Recall,2825,U
30,2,71,Machine - ?,Machine ,Recall,1594,U
30,2,72,Happy - ?,Happy ,Recall,3939,U
30,2,73,Allow - ?,Allow ,Recall,5071,U
30,2,74,Art - ?,Art ,Recall,2569,U
30,2,75,Strong - ?,Strong ,Recall,4017,U
30,2,76,Sugar - ?,Sugar ,Recall,14563,U
30,2,77,Valley - ?,Valley ,Recall,4493,U
30,2,78,Cash - ?,Cash ,Recall,3088,U
30,2,79,Hide - ?,Hide ,Recall,2116,U
30,2,80,King - ?,King ,Recall,6148,U
32,1,1,Flip - Turn,Flip ,JOL,4597,F
32,1,2,Windshield - Car,Windshield ,JOL,3282,F
32,1,3,Villain - Bad,Villain ,JOL,8205,F
32,1,4,Penguin - Bird,Penguin ,JOL,2942,F
32,1,5,Actress - Star,Actress ,JOL,3627,F
32,1,6,Thimble - Thread,Thimble ,JOL,2452,F
32,1,7,Revenge - Even,Revenge ,JOL,7061,F
32,1,8,Balloon - Pop,Balloon ,JOL,4583,F
32,1,9,Strawberry - Fruit,Strawberry ,JOL,3709,F
32,1,10,Favorite - Best,Favorite ,JOL,2264,F
32,1,11,Panther - Cat,Panther ,JOL,5216,F
32,1,12,Breakable - Glass,Breakable ,JOL,5164,F
32,1,13,Coffin - Dead,Coffin ,JOL,3488,F
32,1,14,Aircraft - Plane,Aircraft ,JOL,2013,F
32,1,15,Sardine - Fish,Sardine ,JOL,6750,F
32,1,16,League - Baseball,League ,JOL,2905,F
32,1,17,Banker - Money,Banker ,JOL,2990,F
32,1,18,Truthful - Honest,Truthful ,JOL,2342,F
32,1,19,Nap - Sleep,Nap ,JOL,6488,F
32,1,20,Brawl - Fight,Brawl ,JOL,4332,F
32,1,21,Long - Extension,Long ,JOL,3072,B
32,1,22,Game - Clue,Game ,JOL,2710,B
32,1,23,Tie - Shoelace,Tie ,JOL,7490,B
32,1,24,Myster - Detective,Myster ,JOL,5400,B
32,1,25,End - Adjourn,End ,JOL,2709,B
32,1,26,Dog - Furry,Dog ,JOL,1692,B
32,1,27,Trash - Litter,Trash ,JOL,6320,B
32,1,28,Red - Cherry,Red ,JOL,3559,B
32,1,29,Head - Scalp,Head ,JOL,3082,B
32,1,30,Car - Driver,Car ,JOL,2507,B
32,1,31,Cut - Chop,Cut ,JOL,9557,B
32,1,32,Donkey - Mule,Donkey ,JOL,4062,B
32,1,33,Paper - Document,Paper ,JOL,3515,B
32,1,34,Smell - Incense,Smell ,JOL,2257,B
32,1,35,Eat - Dine,Eat ,JOL,5187,B
32,1,36,Scissors - Shears,Scissors ,JOL,8289,B
32,1,37,Fight - Feud,Fight ,JOL,3044,B
32,1,38,Plant - Cactus,Plant ,JOL,2811,B
32,1,39,Cold - Chill,Cold ,JOL,7716,B
32,1,40,Love - Affection,Love ,JOL,3762,B
32,1,41,Shave - Razor,Shave ,JOL,4738,S
32,1,42,Equal - Rights,Equal ,JOL,3092,S
32,1,43,Jar - Mason,Jar ,JOL,7809,S
32,1,44,Wax - Candle,Wax ,JOL,3342,S
32,1,45,Bracelet - Wrist,Bracelet ,JOL,3434,S
32,1,46,Carbon - Element,Carbon ,JOL,2172,S
32,1,47,Away - Gone,Away ,JOL,6404,S
32,1,48,Drink - Water,Drink ,JOL,5175,S
32,1,49,Ground - Earth,Ground ,JOL,3215,S
32,1,50,Lonely - Alone,Lonely ,JOL,2020,S
32,1,51,Seatbelt - Safety,Seatbelt ,JOL,4503,S
32,1,52,Lie - Truth,Lie ,JOL,5428,S
32,1,53,Communication - Phone,Communication ,JOL,2148,S
32,1,54,Reel - Rod,Reel ,JOL,2224,S
32,1,55,Tick - Flea,Tick ,JOL,8804,S
32,1,56,Noise - Loud,Noise ,JOL,3267,S
32,1,57,Have - Own,Have ,JOL,2285,S
32,1,58,Temper - Tantrum,Temper ,JOL,1948,S
32,1,59,Tan - Sun,Tan ,JOL,6307,S
32,1,60,Maroon - Justice,Maroon ,JOL,3824,S
32,1,61,Cloth - Stretch,Cloth ,JOL,2567,U
32,1,62,Election - Maze,Election ,JOL,2192,U
32,1,63,Charm - Vehicle,Charm ,JOL,5898,U
32,1,64,Obtain - Meat,Obtain ,JOL,3408,U
32,1,65,Able - Crackle,Able ,JOL,2594,U
32,1,66,Shake - Shell,Shake ,JOL,2006,U
32,1,67,Fiction - Listen,Fiction ,JOL,5601,U
32,1,68,Joke - Keys,Joke ,JOL,2485,U
32,1,69,Hate - Name,Hate ,JOL,2787,U
32,1,70,Bang - Fuzzy,Bang ,JOL,1997,U
32,1,71,Clear - Moat,Clear ,JOL,4701,U
32,1,72,Wet - Dry,Wet ,JOL,2613,U
32,1,73,Steak - Give,Steak ,JOL,2163,U
32,1,74,Clothes - Cake,Clothes ,JOL,1882,U
32,1,75,Toil - Lease,Toil ,JOL,4434,U
32,1,76,Sign - Loan,Sign ,JOL,6522,U
32,1,77,Ounce - Both,Ounce ,JOL,2713,U
32,1,78,Morning - Temperature,Morning ,JOL,2078,U
32,1,79,Children - Mirror,Children ,JOL,6167,U
32,1,80,Main - Scar,Main ,JOL,2949,U
32,2,1,Enough - Full,Enough ,JOL,8692,F
32,2,2,Sip - Drink,Sip ,JOL,5117,F
32,2,3,Cave - Dark,Cave ,JOL,1967,F
32,2,4,Seize - Take,Seize ,JOL,10338,F
32,2,5,Growth - Height,Growth ,JOL,5837,F
32,2,6,Word - Sentence,Word ,JOL,3873,F
32,2,7,Wasp - Bug,Wasp ,JOL,2813,F
32,2,8,Division - Math,Division ,JOL,10144,F
32,2,9,Attorney - Law,Attorney ,JOL,5686,F
32,2,10,Fantastic - Great,Fantastic ,JOL,3289,F
32,2,11,Latch - Key,Latch ,JOL,3419,F
32,2,12,Chili - Hot,Chili ,JOL,19529,F
32,2,13,Racket - Ball,Racket ,JOL,5152,F
32,2,14,Chore - Work,Chore ,JOL,3539,F
32,2,15,Famine - Hunger,Famine ,JOL,1780,F
32,2,16,Drowsy - Sleep,Drowsy ,JOL,6612,F
32,2,17,Stench - Smell,Stench ,JOL,5128,F
32,2,18,Attire - Clothes,Attire ,JOL,3654,F
32,2,19,Pilot - Plane,Pilot ,JOL,2493,F
32,2,20,Blaze - Fire,Blaze ,JOL,28452,F
32,2,21,Bad - Delinquent,Bad ,JOL,4295,B
32,2,22,Stomach - Digestion,Stomach ,JOL,4251,B
32,2,23,Money - Wage,Money ,JOL,3430,B
32,2,24,News - Editor,News ,JOL,22274,B
32,2,25,Sting - Hornet,Sting ,JOL,4449,B
32,2,26,Cold - Bitter,Cold ,JOL,2625,B
32,2,27,Plant - Root,Plant ,JOL,2557,B
32,2,28,Bird - Swan,Bird ,JOL,1867,B
32,2,29,Dog - Paw,Dog ,JOL,5621,B
32,2,30,Out - Way,Out ,JOL,4804,B
32,2,31,Clean - Hygiene,Clean ,JOL,3104,B
32,2,32,Water - Bridge,Water ,JOL,1158,B
32,2,33,Rock - Geology,Rock ,JOL,8706,B
32,2,34,War - Revolution,War ,JOL,3360,B
32,2,35,Talk - Discussion,Talk ,JOL,4732,B
32,2,36,Cow - Herd,Cow ,JOL,1650,B
32,2,37,Card - Credit,Card ,JOL,5025,B
32,2,38,Flower - Orchid,Flower ,JOL,4145,B
32,2,39,Fish - Tuna,Fish ,JOL,2565,B
32,2,40,Hammer - Chisel,Hammer ,JOL,2065,B
32,2,41,Assignment - Due,Assignment ,JOL,8826,S
32,2,42,Amount - Number,Amount ,JOL,4986,S
32,2,43,Site - Location,Site ,JOL,1711,S
32,2,44,Waste - Dump,Waste ,JOL,2215,S
32,2,45,Jury - Trial,Jury ,JOL,5907,S
32,2,46,Design - Architecture,Design ,JOL,3525,S
32,2,47,Bar - Grill,Bar ,JOL,3123,S
32,2,48,Liver - Kidney,Liver ,JOL,1922,S
32,2,49,End - Begin,End ,JOL,5673,S
32,2,50,Wind - Blow,Wind ,JOL,2851,S
32,2,51,Soda - Pop,Soda ,JOL,3891,S
32,2,52,Cheese - Wine,Cheese ,JOL,937,S
32,2,53,Toilet - Bathroom,Toilet ,JOL,4012,S
32,2,54,Decision - Choice,Decision ,JOL,3566,S
32,2,55,Foot - Shoe,Foot ,JOL,1937,S
32,2,56,Future - Past,Future ,JOL,1188,S
32,2,57,Salad - Lettuce,Salad ,JOL,4007,S
32,2,58,Bee - Honey,Bee ,JOL,3469,S
32,2,59,Child - Baby,Child ,JOL,1900,S
32,2,60,Round - Circle,Round ,JOL,10575,S
32,2,61,Clutter - Pusher,Clutter ,JOL,3731,U
32,2,62,Sacking - Dietary,Sacking ,JOL,3439,U
32,2,63,Hungry - Park,Hungry ,JOL,2537,U
32,2,64,Woman - Lift,Woman ,JOL,7798,U
32,2,65,Belt - Soon,Belt ,JOL,4280,U
32,2,66,Floor - Discover,Floor ,JOL,3037,U
32,2,67,Business - Death,Business ,JOL,1934,U
32,2,68,Sight - Debate,Sight ,JOL,5676,U
32,2,69,Bronze - Artery,Bronze ,JOL,4994,U
32,2,70,Hand - Fix,Hand ,JOL,2867,U
32,2,71,Position - Machine,Position ,JOL,1690,U
32,2,72,Car - Happy,Car ,JOL,4016,U
32,2,73,Tuck - Allow,Tuck ,JOL,5243,U
32,2,74,Lion - Art,Lion ,JOL,2583,U
32,2,75,Accident - Strong,Accident ,JOL,4058,U
32,2,76,Riddle - Sugar,Riddle ,JOL,14831,U
32,2,77,Add - Valley,Add ,JOL,4557,U
32,2,78,Would - Cash,Would ,JOL,3104,U
32,2,79,Sick - Hide,Sick ,JOL,2138,U
32,2,80,Vase - King,Vase ,JOL,6480,U
32,1,1,Flip - ?,Flip ,Recall,4619,F
32,1,2,Windsield - ?,Windsield ,Recall,3227,F
32,1,3,Villian - ?,Villian ,Recall,8067,F
32,1,4,Penguin - ?,Penguin ,Recall,2931,F
32,1,5,Actress - ?,Actress ,Recall,3648,F
32,1,6,Thimble - ?,Thimble ,Recall,2432,F
32,1,7,Revenge - ?,Revenge ,Recall,7108,F
32,1,8,Balloon - ?,Balloon ,Recall,4639,F
32,1,9,Strawberry - ?,Strawberry ,Recall,3728,F
32,1,10,Favorite - ?,Favorite ,Recall,2250,F
32,1,11,Panther - ?,Panther ,Recall,5188,F
32,1,12,Breakable - ?,Breakable ,Recall,5127,F
32,1,13,Coffin - ?,Coffin ,Recall,3460,F
32,1,14,Aircraft - ?,Aircraft ,Recall,2001,F
32,1,15,Sardine - ?,Sardine ,Recall,6781,F
32,1,16,League - ?,League ,Recall,2904,F
32,1,17,Banker - ?,Banker ,Recall,2954,F
32,1,18,Truthful - ?,Truthful ,Recall,2304,F
32,1,19,Nap - ?,Nap ,Recall,6467,F
32,1,20,Brawl - ?,Brawl ,Recall,4317,F
32,1,21,Long - ?,Long ,Recall,3073,B
32,1,22,Game - ?,Game ,Recall,2712,B
32,1,23,Tie - ?,Tie ,Recall,7750,B
32,1,24,Mystery - ?,Mystery ,Recall,5419,B
32,1,25,End - ?,End ,Recall,2696,B
32,1,26,Dog - ?,Dog ,Recall,1652,B
32,1,27,Trash - ?,Trash ,Recall,6440,B
32,1,28,Red - ?,Red ,Recall,3558,B
32,1,29,Head - ?,Head ,Recall,3064,B
32,1,30,Car - ?,Car ,Recall,2572,B
32,1,31,Cut - ?,Cut ,Recall,9722,B
32,1,32,Donkey - ?,Donkey ,Recall,4109,B
32,1,33,Paper - ?,Paper ,Recall,3514,B
32,1,34,Smell - ?,Smell ,Recall,2324,B
32,1,35,Eat - ?,Eat ,Recall,5239,B
32,1,36,Scissors - ?,Scissors ,Recall,8299,B
32,1,37,Fight - ?,Fight ,Recall,3038,B
32,1,38,Plant - ?,Plant ,Recall,2935,B
32,1,39,Cold - ?,Cold ,Recall,7860,B
32,1,40,Love - ?,Love ,Recall,3759,B
32,1,41,Shave - ?,Shave ,Recall,4424,S
32,1,42,Equal - ?,Equal ,Recall,3144,S
32,1,43,Jar - ?,Jar ,Recall,8047,S
32,1,44,Wax - ?,Wax ,Recall,3342,S
32,1,45,Bracelet - ?,Bracelet ,Recall,3420,S
32,1,46,Carbon - ?,Carbon ,Recall,2192,S
32,1,47,Away - ?,Away ,Recall,6188,S
32,1,48,Drink - ?,Drink ,Recall,5008,S
32,1,49,Ground - ?,Ground ,Recall,3232,S
32,1,50,Lonely - ?,Lonely ,Recall,2035,S
32,1,51,Seatbelt - ?,Seatbelt ,Recall,4550,S
32,1,52,Lie - ?,Lie ,Recall,5384,S
32,1,53,Communication - ?,Communication ,Recall,2139,S
32,1,54,Reel - ?,Reel ,Recall,2202,S
32,1,55,Tick - ?,Tick ,Recall,8625,S
32,1,56,Noise - ?,Noise ,Recall,3255,S
32,1,57,Have - ?,Have ,Recall,2278,S
32,1,58,Temper - ?,Temper ,Recall,1953,S
32,1,59,Tan - ?,Tan ,Recall,6164,S
32,1,60,Maroon - ?,Maroon ,Recall,3787,S
32,1,61,Cloth - ?,Cloth ,Recall,2580,U
32,1,62,Election - ?,Election ,Recall,2159,U
32,1,63,Charm - ?,Charm ,Recall,5998,U
32,1,64,Obtain - ?,Obtain ,Recall,3393,U
32,1,65,Able - ?,Able ,Recall,2592,U
32,1,66,Shake - ?,Shake ,Recall,2009,U
32,1,67,Fiction - ?,Fiction ,Recall,5469,U
32,1,68,Joke - ?,Joke ,Recall,2494,U
32,1,69,Hate - ?,Hate ,Recall,2844,U
32,1,71,Clear - ?,Clear ,Recall,4745,U
32,1,72,Wet - ?,Wet ,Recall,2617,U
32,1,73,Steak - ?,Steak ,Recall,2186,U
32,1,73,Bang - ?,Bang ,Recall,2190,U
32,1,74,Clothes - ?,Clothes ,Recall,1829,U
32,1,75,Toil - ?,Toil ,Recall,4468,U
32,1,76,Sign - ?,Sign ,Recall,6511,U
32,1,77,Ounce - ?,Ounce ,Recall,2762,U
32,1,78,Morning - ?,Morning ,Recall,2109,U
32,1,79,Children - ?,Children ,Recall,5877,U
32,1,80,Main - ?,Main ,Recall,2956,U
32,2,1,Enough - ?,Enough ,Recall,8372,F
32,2,2,Sip - ?,Sip ,Recall,5147,F
32,2,3,Cave - ?,Cave ,Recall,1966,F
32,2,4,Seize - ?,Seize ,Recall,10419,F
32,2,5,Growth - ?,Growth ,Recall,5963,F
32,2,6,Word - ?,Word ,Recall,3896,F
32,2,7,Wasp - ?,Wasp ,Recall,2950,F
32,2,8,Division - ?,Division ,Recall,10650,F
32,2,9,Attorney - ?,Attorney ,Recall,5648,F
32,2,10,Fantastic - ?,Fantastic ,Recall,3289,F
32,2,11,Latch - ?,Latch ,Recall,3410,F
32,2,12,Chili - ?,Chili ,Recall,18725,F
32,2,13,Racket - ?,Racket ,Recall,5109,F
32,2,14,Chore - ?,Chore ,Recall,3540,F
32,2,15,Famine - ?,Famine ,Recall,1777,F
32,2,16,Drowsy - ?,Drowsy ,Recall,5765,F
32,2,17,Stench - ?,Stench ,Recall,5049,F
32,2,18,Attire - ?,Attire ,Recall,3647,F
32,2,19,Pilot - ?,Pilot ,Recall,2461,F
32,2,20,Blaze - ?,Blaze ,Recall,15808,F
32,2,21,Bad - ?,Bad ,Recall,4273,B
32,2,22,Stomach - ?,Stomach ,Recall,4295,B
32,2,23,Money - ?,Money ,Recall,3476,B
32,2,24,News - ?,News ,Recall,1483,B
32,2,25,Sting - ?,Sting ,Recall,4413,B
32,2,26,Cold - ?,Cold ,Recall,2627,B
32,2,27,Plant - ?,Plant ,Recall,2571,B
32,2,28,Bird - ?,Bird ,Recall,1713,B
32,2,29,Dog - ?,Dog ,Recall,5565,B
32,2,30,Out - ?,Out ,Recall,4781,B
32,2,31,Clean - ?,Clean ,Recall,3125,B
32,2,32,Water- ?,Water,Recall,1285,B
32,2,33,Rock - ?,Rock ,Recall,8964,B
32,2,34,War - ?,War ,Recall,3341,B
32,2,35,Talk - ?,Talk ,Recall,4739,B
32,2,36,Cow - ?,Cow ,Recall,1602,B
32,2,37,Card - ?,Card ,Recall,5040,B
32,2,38,Flower - ?,Flower ,Recall,4217,B
32,2,39,Fish - ?,Fish ,Recall,2560,B
32,2,40,Hammer - ?,Hammer ,Recall,2057,B
32,2,41,Assignment - ?,Assignment ,Recall,8594,S
32,2,42,Amount - ?,Amount ,Recall,4987,S
32,2,43,Site - ?,Site ,Recall,1695,S
32,2,44,Waste - ?,Waste ,Recall,2215,S
32,2,45,Jury - ?,Jury ,Recall,5918,S
32,2,46,Design - ?,Design ,Recall,3529,S
32,2,47,Bar - ?,Bar ,Recall,3090,S
32,2,48,Liver - ?,Liver ,Recall,1897,S
32,2,49,End - ?,End ,Recall,5515,S
32,2,50,Wind - ?,Wind ,Recall,2845,S
32,2,51,Soda - ?,Soda ,Recall,3882,S
32,2,52,Cheese - ?,Cheese ,Recall,867,S
32,2,53,Toilet - ?,Toilet ,Recall,4130,S
32,2,54,Decision - ?,Decision ,Recall,3550,S
32,2,55,Foot - ?,Foot ,Recall,1980,S
32,2,56,Future - ?,Future ,Recall,1222,S
32,2,57,Salad - ?,Salad ,Recall,4048,S
32,2,58,Bee - ?,Bee ,Recall,3519,S
32,2,59,Child - ?,Child ,Recall,2009,S
32,2,60,Round - ?,Round ,Recall,11517,S
32,2,61,Clutter - ?,Clutter ,Recall,3738,U
32,2,62,Sacking - ?,Sacking ,Recall,3398,U
32,2,63,Hungry - ?,Hungry ,Recall,2549,U
32,2,64,Woman - ?,Woman ,Recall,6608,U
32,2,65,Belt - ?,Belt ,Recall,4472,U
32,2,66,Floor - ?,Floor ,Recall,3057,U
32,2,67,Business - ?,Business ,Recall,1938,U
32,2,68,Sight - ?,Sight ,Recall,5558,U
32,2,69,Bronze - ?,Bronze ,Recall,4904,U
32,2,70,Hand - ?,Hand ,Recall,2844,U
32,2,71,Position - ?,Position ,Recall,1630,U
32,2,72,Car - ?,Car ,Recall,4031,U
32,2,73,Tuck - ?,Tuck ,Recall,5240,U
32,2,74,Lion - ?,Lion ,Recall,2662,U
32,2,75,Accident - ?,Accident ,Recall,4068,U
32,2,76,Riddle - ?,Riddle ,Recall,14586,U
32,2,77,Add - ?,Add ,Recall,4654,U
32,2,78,Would - ?,Would ,Recall,3144,U
32,2,79,Sick - ?,Sick ,Recall,2119,U
32,2,80,Vase - ?,Vase ,Recall,6483,U
33,1,1,Delinquent - Bad,Delinquent ,JOL,4745,F
33,1,2,Digestion - Stomach,Digestion ,JOL,3301,F
33,1,3,Wage - Money,Wage ,JOL,8313,F
33,1,4,Chisel - Hammer,Chisel ,JOL,3121,F
33,1,5,Editor - News,Editor ,JOL,3670,F
33,1,6,Hornet - Sting,Hornet ,JOL,2452,F
33,1,7,Bitter - Cold,Bitter ,JOL,7310,F
33,1,8,Root - Plant,Root ,JOL,4664,F
